Scopus Source ID,Title,CiteScore 2020,SNIP,SJR,Percentile
18300156732,International Perspectives on Sexual and Reproductive Health,1.7,0.984,0.774,36
18300156733,Foundations and Trends in Marketing,1.7,1.512,0.71,38
18300156733,Foundations and Trends in Marketing,1.7,1.512,0.71,49
18300156734,Main Group Chemistry,1.2,0.328,0.241,10
18300156734,Main Group Chemistry,1.2,0.328,0.241,15
18300156734,Main Group Chemistry,1.2,0.328,0.241,28
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,29
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,23
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,22
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,30
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,36
18300156736,Acta Scientiarum - Technology,0.9,0.375,0.183,22
18400156701,Aeolian Research,5.9,1.352,1.203,88
18400156701,Aeolian Research,5.9,1.352,1.203,86
18400156702,Amfiteatru Economic,2.6,0.715,0.335,82
18400156703,Actuel Marx,0.2,0.369,0.101,37
18400156703,Actuel Marx,0.2,0.369,0.101,5
18400156703,Actuel Marx,0.2,0.369,0.101,13
18400156705,Set-Valued and Variational Analysis,2.9,1.392,1.151,87
18400156705,Set-Valued and Variational Analysis,2.9,1.392,1.151,67
18400156705,Set-Valued and Variational Analysis,2.9,1.392,1.151,79
18400156705,Set-Valued and Variational Analysis,2.9,1.392,1.151,75
18400156705,Set-Valued and Variational Analysis,2.9,1.392,1.151,70
18400156706,Voices - Journal of New York Folklore,0,0,0.106,4
18400156706,Voices - Journal of New York Folklore,0,0,0.106,1
18400156706,Voices - Journal of New York Folklore,0,0,0.106,6
18400156706,Voices - Journal of New York Folklore,0,0,0.106,2
18400156706,Voices - Journal of New York Folklore,0,0,0.106,3
18400156707,Literary Imagination,0,0.125,0.1,13
18400156709,Kuwait Medical Journal,0.2,0.074,0.116,11
18400156710,Contemporary Women's Writing,0.4,0.609,0.111,27
18400156710,Contemporary Women's Writing,0.4,0.609,0.111,80
18400156711,"Cambridge Journal of Regions, Economy and Society",9.1,3.4,2.468,99
18400156711,"Cambridge Journal of Regions, Economy and Society",9.1,3.4,2.468,98
18400156711,"Cambridge Journal of Regions, Economy and Society",9.1,3.4,2.468,96
18400156712,Journal of Smoking Cessation,1.3,0.256,0.25,33
18400156714,Journal of Web Engineering,1.2,0.329,0.151,26
18400156714,Journal of Web Engineering,1.2,0.329,0.151,24
18400156714,Journal of Web Engineering,1.2,0.329,0.151,16
18400156716,Fottea,4.3,1.099,0.783,81
18400156719,Chinese Management Studies,2.2,0.548,0.343,59
18400156720,Policy Futures in Education,1.6,1.071,0.574,54
18400156721,Journal of Economic Cooperation and Development,0.5,0.444,0.192,14
18400156721,Journal of Economic Cooperation and Development,0.5,0.444,0.192,32
18400156721,Journal of Economic Cooperation and Development,0.5,0.444,0.192,12
18400156722,Research in Comparative and International Education,1.9,0.914,0.412,62
18500157300,Corporate Governance (Bingley),4.1,1.26,0.634,84
18500157500,Praxis,0.4,0.137,0.139,21
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",4.4,0.987,0.634,63
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",4.4,0.987,0.634,54
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",4.4,0.987,0.634,77
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",4.4,0.987,0.634,80
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",4.4,0.987,0.634,70
18500158100,Forum: A Journal of Applied Research in Contemporary Politics,0.9,0.516,0.552,52
18500158100,Forum: A Journal of Applied Research in Contemporary Politics,0.9,0.516,0.552,47
18500158300,Logos (Spain),0.2,0.3,0.111,35
18500161700,Pain Medicine,3.8,1.125,0.893,75
18500161700,Pain Medicine,3.8,1.125,0.893,54
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",4.2,1.144,0.615,76
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",4.2,1.144,0.615,79
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",4.2,1.144,0.615,67
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",4.2,1.144,0.615,69
18500163500,Turk Pediatri Arsivi,1,0.74,0.237,36
18500167900,Journal of the Royal Asiatic Society,0.4,0.893,0.142,65
18500167900,Journal of the Royal Asiatic Society,0.4,0.893,0.142,51
18500168400,Asian Affairs,0.9,2.437,0.243,52
18500168400,Asian Affairs,0.9,2.437,0.243,55
18500168400,Asian Affairs,0.9,2.437,0.243,35
18500168400,Asian Affairs,0.9,2.437,0.243,28
18700156707,Teaching Theology and Religion,0.9,0.524,0.165,90
18700156707,Teaching Theology and Religion,0.9,0.524,0.165,36
18700156708,Australian Accounting Review,3.5,0.99,0.551,79
18700156709,Management and Organization Review,3.6,1.203,0.896,74
18700156709,Management and Organization Review,3.6,1.203,0.896,70
18700156710,Studia Theologica,0.2,0.002,0.164,50
18700156711,"International Journal of Energy, Environment and Economics",0.1,0.079,0.105,5
18700156711,"International Journal of Energy, Environment and Economics",0.1,0.079,0.105,3
18700156711,"International Journal of Energy, Environment and Economics",0.1,0.079,0.105,5
18700156715,Grassland Science,2.3,0.899,0.388,58
18700156715,Grassland Science,2.3,0.899,0.388,57
18700156715,Grassland Science,2.3,0.899,0.388,51
18700156718,Zeitschrift fur Erziehungswissenschaft,1.5,0.823,0.449,53
18700156719,Journal of Flood Risk Management,6.6,1.507,1.049,91
18700156719,Journal of Flood Risk Management,6.6,1.507,1.049,90
18700156719,Journal of Flood Risk Management,6.6,1.507,1.049,83
18700156719,Journal of Flood Risk Management,6.6,1.507,1.049,94
18700156720,Eye - International Review of Graphic Design,0,0,0.1,8
18700156722,Agribusiness,2.9,1.066,0.57,69
18700156722,Agribusiness,2.9,1.066,0.57,73
18700156722,Agribusiness,2.9,1.066,0.57,57
18700156722,Agribusiness,2.9,1.066,0.57,72
18700156722,Agribusiness,2.9,1.066,0.57,70
18700156723,NASSP Bulletin,0.9,0.528,0.432,35
18700156724,International Journal of Computing Science and Mathematics,1.9,0.489,0.179,43
18700156724,International Journal of Computing Science and Mathematics,1.9,0.489,0.179,30
18700156724,International Journal of Computing Science and Mathematics,1.9,0.489,0.179,43
18700156724,International Journal of Computing Science and Mathematics,1.9,0.489,0.179,52
18700156726,Kriminologisches Journal,0.4,0.382,0.104,18
18700156726,Kriminologisches Journal,0.4,0.382,0.104,32
18700156727,Animal Cells and Systems,2,0.489,0.507,42
18700156727,Animal Cells and Systems,2,0.489,0.507,58
18700156728,International Journal of Vehicle Information and Communication Systems,0.4,0.114,0.117,5
18700156728,International Journal of Vehicle Information and Communication Systems,0.4,0.114,0.117,6
18700156728,International Journal of Vehicle Information and Communication Systems,0.4,0.114,0.117,6
18700156730,International Journal of Technoentrepreneurship,0.4,0.556,0.141,14
18700156730,International Journal of Technoentrepreneurship,0.4,0.556,0.141,12
18700156730,International Journal of Technoentrepreneurship,0.4,0.556,0.141,10
18700156730,International Journal of Technoentrepreneurship,0.4,0.556,0.141,11
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,38
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,42
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,56
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,58
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,51
18800156706,Molecular Medicine Reports,4.5,0.679,0.727,40
18800156708,Tropical Journal of Pharmaceutical Research,1,0.347,0.209,37
18800156708,Tropical Journal of Pharmaceutical Research,1,0.347,0.209,28
18800156710,Journal of Agricultural Science and Technology,1.6,0.734,0.329,60
18800156711,Advances in Mathematics of Communications,1.5,0.74,0.601,62
18800156711,Advances in Mathematics of Communications,1.5,0.74,0.601,68
18800156711,Advances in Mathematics of Communications,1.5,0.74,0.601,33
18800156711,Advances in Mathematics of Communications,1.5,0.74,0.601,40
18800156712,"Optoelectronics and Advanced Materials, Rapid Communications",0.9,0.245,0.199,15
18800156712,"Optoelectronics and Advanced Materials, Rapid Communications",0.9,0.245,0.199,21
18800156713,International Journal of Construction Management,4.7,1.624,0.505,81
18800156713,International Journal of Construction Management,4.7,1.624,0.505,78
18800156713,International Journal of Construction Management,4.7,1.624,0.505,80
18800156714,CLCWeb - Comparative Literature and Culture,0.2,0.417,0.115,51
18800156714,CLCWeb - Comparative Literature and Culture,0.2,0.417,0.115,28
18800156716,Revista Transilvania,0.2,0.017,0.186,60
18800156716,Revista Transilvania,0.2,0.017,0.186,34
18800156716,Revista Transilvania,0.2,0.017,0.186,40
18800156720,Dissolution Technologies,1.5,0.587,0.298,42
18800156721,Electronic Journal of Research in Educational Psychology,1,0.351,0.256,25
18800156721,Electronic Journal of Research in Educational Psychology,1,0.351,0.256,38
18800156723,Asia-Pacific Social Science Review,0.7,0.428,0.174,78
18800156723,Asia-Pacific Social Science Review,0.7,0.428,0.174,40
18800156723,Asia-Pacific Social Science Review,0.7,0.428,0.174,19
18800156723,Asia-Pacific Social Science Review,0.7,0.428,0.174,39
18800156726,Deutsches A&#x0308;rzteblatt international,3.8,1.945,0.436,83
18800156730,Biomolecules and Therapeutics,6.5,1.011,0.977,80
18800156730,Biomolecules and Therapeutics,6.5,1.011,0.977,69
18800156730,Biomolecules and Therapeutics,6.5,1.011,0.977,79
18800156730,Biomolecules and Therapeutics,6.5,1.011,0.977,74
18800156731,RELIEVE - Revista Electronica de Investigacion y Evaluacion Educativa,1.8,0.829,0.448,58
18800156733,Open Ecology Journal,1.1,0.531,0.154,35
18800156743,Avian Conservation and Ecology,4.3,1.114,1.009,81
18800156743,Avian Conservation and Ecology,4.3,1.114,1.009,90
18800156743,Avian Conservation and Ecology,4.3,1.114,1.009,80
18800156743,Avian Conservation and Ecology,4.3,1.114,1.009,79
19200156704,Wideochirurgia I Inne Techniki Maloinwazyjne,1.7,0.751,0.401,36
19200156704,Wideochirurgia I Inne Techniki Maloinwazyjne,1.7,0.751,0.401,33
19200156704,Wideochirurgia I Inne Techniki Maloinwazyjne,1.7,0.751,0.401,44
19200156704,Wideochirurgia I Inne Techniki Maloinwazyjne,1.7,0.751,0.401,45
19200156705,Current Allergy and Clinical Immunology,0.4,0.224,0.144,9
19200156707,Neurology Asia,0.3,0.194,0.138,6
19200156707,Neurology Asia,0.3,0.194,0.138,10
19200156802,Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery,0.5,0,0.161,29
19200156803,Psihologija,1.2,0.465,0.222,32
19200156806,Geographia Technica,1.8,1.123,0.304,37
19200156806,Geographia Technica,1.8,1.123,0.304,51
19200156806,Geographia Technica,1.8,1.123,0.304,58
19200156903,Acta Botanica Mexicana,1.1,0.753,0.255,32
19200156903,Acta Botanica Mexicana,1.1,0.753,0.255,26
19200156904,Chalcogenide Letters,1.5,0.473,0.234,37
19200156904,Chalcogenide Letters,1.5,0.473,0.234,27
19200156904,Chalcogenide Letters,1.5,0.473,0.234,37
19200156908,Annals of Economics and Finance,0.7,0.61,0.185,19
19200156908,Annals of Economics and Finance,0.7,0.61,0.185,20
19200156909,Indian Journal of Pharmaceutical Education and Research,1,0.551,0.201,36
19200156910,Journal of Symplectic Geometry,1.2,1.174,0.938,52
19200156911,Arachnologische Mitteilungen,1.2,0.519,0.292,36
19200156911,Arachnologische Mitteilungen,1.2,0.519,0.292,29
19200156914,Journal of Policy and Practice in Intellectual Disabilities,1.9,0.976,0.592,53
19200156914,Journal of Policy and Practice in Intellectual Disabilities,1.9,0.976,0.592,40
19200156916,Foldtani Kozlony,0.8,0.415,0.291,17
19200156916,Foldtani Kozlony,0.8,0.415,0.291,16
19200156916,Foldtani Kozlony,0.8,0.415,0.291,11
19200156916,Foldtani Kozlony,0.8,0.415,0.291,21
19200156918,Anales de Psicologia,3.3,1.174,0.578,70
19200156920,"Biotechnology, Agronomy and Society and Environment",2.4,0.815,0.34,62
19200156920,"Biotechnology, Agronomy and Society and Environment",2.4,0.815,0.34,62
19200156920,"Biotechnology, Agronomy and Society and Environment",2.4,0.815,0.34,39
19200156920,"Biotechnology, Agronomy and Society and Environment",2.4,0.815,0.34,58
19200156920,"Biotechnology, Agronomy and Society and Environment",2.4,0.815,0.34,67
19200156922,Biointerphases,4,0.682,0.633,48
19200156922,Biointerphases,4,0.682,0.633,67
19200156922,Biointerphases,4,0.682,0.633,70
19200156922,Biointerphases,4,0.682,0.633,67
19200156922,Biointerphases,4,0.682,0.633,64
19200156926,Turkish Journal of Endocrinology and Metabolism,0.2,0.143,0.111,10
19200156926,Turkish Journal of Endocrinology and Metabolism,0.2,0.143,0.111,7
19200156938,"Transforming Government: People, Process and Policy",4.2,1.192,0.494,83
19200156938,"Transforming Government: People, Process and Policy",4.2,1.192,0.494,73
19200156938,"Transforming Government: People, Process and Policy",4.2,1.192,0.494,69
19200156940,Asian Journal of Management Cases,0.1,0.019,0.142,12
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,7
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,24
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,25
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,23
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,34
19200156941,Digest Journal of Nanomaterials and Biostructures,1.5,0.461,0.256,26
19200156944,International Journal of Electrochemical Science,2.7,0.539,0.346,40
19200156945,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,1.3,0.503,0.218,42
19200156945,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,1.3,0.503,0.218,21
19200156945,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,1.3,0.503,0.218,25
19200156945,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,1.3,0.503,0.218,39
19200156950,Journal of Enterprising Communities,3.6,1.101,0.456,74
19200156950,Journal of Enterprising Communities,3.6,1.101,0.456,70
19200156950,Journal of Enterprising Communities,3.6,1.101,0.456,79
19200156951,English Teaching,1.1,0.646,0.394,75
19200156951,English Teaching,1.1,0.646,0.394,74
19200156951,English Teaching,1.1,0.646,0.394,41
19200156952,Journal of Innate Immunity,10.8,1.501,2.078,86
19200156953,Malaysian Journal of Mathematical Sciences,0.8,0.476,0.201,34
19200156954,Metrology and Measurement Systems,2.5,0.828,0.291,48
19200156954,Metrology and Measurement Systems,2.5,0.828,0.291,50
19200156956,Asian Economic Papers,1.4,1.071,0.522,43
19200156956,Asian Economic Papers,1.4,1.071,0.522,66
19200156956,Asian Economic Papers,1.4,1.071,0.522,42
19200156959,Kafkas Universitesi Veteriner Fakultesi Dergisi,1.2,0.538,0.263,51
19200156966,Revista MVZ Cordoba,0.6,0.502,0.202,28
19200156966,Revista MVZ Cordoba,0.6,0.502,0.202,11
19200156966,Revista MVZ Cordoba,0.6,0.502,0.202,15
19200157024,Revista Latinoamericana de Psicopatologia Fundamental,0.1,0.316,0.169,6
19200157024,Revista Latinoamericana de Psicopatologia Fundamental,0.1,0.316,0.169,4
19200157025,Engineering Economics,2.3,0.605,0.303,59
19200157025,Engineering Economics,2.3,0.605,0.303,57
19200157025,Engineering Economics,2.3,0.605,0.303,61
19200157026,Journal of Apicultural Science,1.3,0.46,0.255,41
19200157026,Journal of Apicultural Science,1.3,0.46,0.255,39
19200157038,International Journal of Sports Marketing and Sponsorship,2.4,1.242,0.668,66
19200157038,International Journal of Sports Marketing and Sponsorship,2.4,1.242,0.668,47
19200157038,International Journal of Sports Marketing and Sponsorship,2.4,1.242,0.668,58
19200157039,Tropical Life Sciences Research,1.9,1.171,0.313,66
19200157039,Tropical Life Sciences Research,1.9,1.171,0.313,40
19200157040,Ciencia e Agrotecnologia,2.3,0.97,0.437,77
19200157040,Ciencia e Agrotecnologia,2.3,0.97,0.437,53
19200157040,Ciencia e Agrotecnologia,2.3,0.97,0.437,60
19200157040,Ciencia e Agrotecnologia,2.3,0.97,0.437,65
19200157040,Ciencia e Agrotecnologia,2.3,0.97,0.437,48
19200157041,Journal of Elementology,1.5,0.473,0.23,16
19200157041,Journal of Elementology,1.5,0.473,0.23,32
19200157041,Journal of Elementology,1.5,0.473,0.23,23
19200157041,Journal of Elementology,1.5,0.473,0.23,41
19200157056,Journal of Earth Science,4.2,1.142,0.849,81
19200157102,Revista de la Facultad de Agronomia,0.4,0.404,0.117,13
19200157102,Revista de la Facultad de Agronomia,0.4,0.404,0.117,11
19200157102,Revista de la Facultad de Agronomia,0.4,0.404,0.117,8
19200157102,Revista de la Facultad de Agronomia,0.4,0.404,0.117,8
